index,type,vertices
810,quad,810 811 827 826
811,quad,811 812 828 827
812,quad,812 813 829 828
813,quad,813 814 830 829
814,quad,814 815 831 830
815,quad,815 800 816 831
816,quad,816 817 833 832
817,quad,817 818 834 833
818,quad,818 819 835 834
819,quad,819 820 836 835
820,quad,820 821 837 836
821,quad,821 822 838 837
822,quad,822 823 839 838
823,quad,823 824 840 839
824,quad,824 825 841 840
825,quad,825 826 842 841
826,quad,826 827 843 842
827,quad,827 828 844 843
828,quad,828 829 845 844
829,quad,829 830 846 845
830,quad,830 831 847 846
831,quad,831 816 832 847
832,quad,832 833 849 848
833,quad,833 834 850 849
834,quad,834 835 851 850
835,quad,835 836 852 851
836,quad,836 837 853 852
837,quad,837 838 854 853
838,quad,838 839 855 854
839,quad,839 840 856 855
840,quad,840 841 857 856
841,quad,841 842 858 857
842,quad,842 843 859 858
843,quad,843 844 860 859
844,quad,844 845 861 860
845,quad,845 846 862 861
846,quad,846 847 863 862
847,quad,847 832 848 863
848,quad,848 849 865 864
849,quad,849 850 866 865
850,quad,850 851 867 866
851,quad,851 852 868 867
852,quad,852 853 869 868
853,quad,853 854 870 869
854,quad,854 855 871 870
855,quad,855 856 872 871
856,quad,856 857 873 872
857,quad,857 858 874 873
858,quad,858 859 875 874
859,quad,859 860 876 875
860,quad,860 861 877 876
861,quad,861 862 878 877
862,quad,862 863 879 878
863,quad,863 848 864 879
864,quad,864 865 881 880
865,quad,865 866 882 881
866,quad,866 867 883 882
867,quad,867 868 884 883
868,quad,868 869 885 884
869,quad,869 870 886 885
870,quad,870 871 887 886
871,quad,871 872 888 887
872,quad,872 873 889 888
873,quad,873 874 890 889
874,quad,874 875 891 890
875,quad,875 876 892 891
876,quad,876 877 893 892
877,quad,877 878 894 893
878,quad,878 879 895 894
879,quad,879 864 880 895
880,quad,880 881 897 896
881,quad,881 882 898 897
882,quad,882 883 899 898
883,quad,883 884 900 899
884,quad,884 885 901 900
885,quad,885 886 902 901
886,quad,886 887 903 902
887,quad,887 888 904 903
888,quad,888 889 905 904
889,quad,889 890 906 905
890,quad,890 891 907 906
891,quad,891 892 908 907
892,quad,892 893 909 908
893,quad,893 894 910 909
894,quad,894 895 911 910
895,quad,895 880 896 911
896,quad,896 897 913 912
897,quad,897 898 914 913
898,quad,898 899 915 914
899,quad,899 900 916 915
900,quad,900 901 917 916
901,quad,901 902 918 917
902,quad,902 903 919 918
903,quad,903 904 920 919
904,quad,904 905 921 920
905,quad,905 906 922 921
906,quad,906 907 923 922
907,quad,907 908 924 923
908,quad,908 909 925 924
909,quad,909 910 926 925
910,quad,910 911 927 926
911,quad,911 896 912 927
912,quad,912 913 929 928
913,quad,913 914 930 929
914,quad,914 915 931 930
915,quad,915 916 932 931
916,quad,916 917 933 932
917,quad,917 918 934 933
918,quad,918 919 935 934
919,quad,919 920 936 935
920,quad,920 921 937 936
921,quad,921 922 938 937
922,quad,922 923 939 938
923,quad,923 924 940 939
924,quad,924 925 941 940
925,quad,925 926 942 941
926,quad,926 927 943 942
927,quad,927 912 928 943
928,quad,928 929 945 944
929,quad,929 930 946 945
930,quad,930 931 947 946
931,quad,931 932 948 947
932,quad,932 933 949 948
933,quad,933 934 950 949
934,quad,934 935 951 950
935,quad,935 936 952 951
936,quad,936 937 953 952
937,quad,937 938 954 953
938,quad,938 939 955 954
939,quad,939 940 956 955
940,quad,940 941 957 956
941,quad,941 942 958 957
942,quad,942 943 959 958
943,quad,943 928 944 959
944,quad,944 945 961 960
945,quad,945 946 962 961
946,quad,946 947 963 962
947,quad,947 948 964 963
948,quad,948 949 965 964
949,quad,949 950 966 965
950,quad,950 951 967 966
951,quad,951 952 968 967
952,quad,952 953 969 968
953,quad,953 954 970 969
954,quad,954 955 971 970
955,quad,955 956 972 971
956,quad,956 957 973 972
957,quad,957 958 974 973
958,quad,958 959 975 974
959,quad,959 944 960 975
960,quad,960 961 977 976
961,quad,961 962 978 977
962,quad,962 963 979 978
963,quad,963 964 980 979
964,quad,964 965 981 980
965,quad,965 966 982 981
966,quad,966 967 983 982
967,quad,967 968 984 983
968,quad,968 969 985 984
969,quad,969 970 986 985
970,quad,970 971 987 986
971,quad,971 972 988 987
972,quad,972 973 989 988
973,quad,973 974 990 989
974,quad,974 975 991 990
975,quad,975 960 976 991
976,quad,976 977 993 992
977,quad,977 978 994 993
978,quad,978 979 995 994
979,quad,979 980 996 995
980,quad,980 981 997 996
981,quad,981 982 998 997
982,quad,982 983 999 998
983,quad,983 984 1000 999
984,quad,984 985 1001 1000
985,quad,985 986 1002 1001
986,quad,986 987 1003 1002
987,quad,987 988 1004 1003
988,quad,988 989 1005 1004
989,quad,989 990 1006 1005
990,quad,990 991 1007 1006
991,quad,991 976 992 1007
992,quad,992 993 1009 1008
993,quad,993 994 1010 1009
994,quad,994 995 1011 1010
995,quad,995 996 1012 1011
