index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
53,13:1,14,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.2222222222222222,0.0
54,13:2,20,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.3333333333333333,0.0
55,13:3,19,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.3333333333333333,0.0
56,14:0,14,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.2222222222222222,0.0
57,14:1,15,0.0,-1.0,-1.2246467991473532e-16,0.5,0.2222222222222222,0.0
58,14:2,21,0.0,-1.0,-1.2246467991473532e-16,0.5,0.3333333333333333,0.0
59,14:3,20,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.3333333333333333,0.0
60,15:0,15,0.0,-1.0,-1.2246467991473532e-16,0.5,0.2222222222222222,0.0
61,15:1,16,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.2222222222222222,0.0
62,15:2,22,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.3333333333333333,0.0
63,15:3,21,0.0,-1.0,-1.2246467991473532e-16,0.5,0.3333333333333333,0.0
64,16:0,16,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.2222222222222222,0.0
65,16:1,17,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.2222222222222222,0.0
66,16:2,23,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.3333333333333333,0.0
67,16:3,22,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.3333333333333333,0.0
68,17:0,17,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.2222222222222222,0.0
69,17:1,12,0.0,1.0,0.0,1.0,0.2222222222222222,0.0
70,17:2,18,0.0,1.0,0.0,1.0,0.3333333333333333,0.0
71,17:3,23,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.3333333333333333,0.0
72,18:0,18,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
73,18:1,19,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.3333333333333333,0.0
74,18:2,25,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.4444444444444444,0.0
75,18:3,24,0.0,1.0,0.0,0.0,0.4444444444444444,0.0
76,19:0,19,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.3333333333333333,0.0
77,19:1,20,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.3333333333333333,0.0
78,19:2,26,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.4444444444444444,0.0
79,19:3,25,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.4444444444444444,0.0
80,20:0,20,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.3333333333333333,0.0
